experimento	fecha	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
HT9310_2L	20220621 121732	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.178742596104275	0.478572248908313	41	1171	0.80277589731937	0.258606621758227	0.0903937432405655	0.245839368044108	40	0.0815388665598392	12066	13614000	24
HT9310_2L	20220621 122015	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0136189005506458	0.177366195718059	606	5059	0.942466491014202	0.315882328930456	0.0823981961500976	0.288921297100751	1981	0.0985623827372782	9878	13882000	25
HT9310_2L	20220621 122042	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.167598616534378	0.159045862343191	192	761	0.900946892854699	0.973400294189196	0.258783031283601	0.721047549752257	112	0.07764605793594	9574	12866000	26
HT9310_2L	20220621 122150	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.195000345738372	0.628947338628495	414	5538	0.0725120200254605	0.119329122200725	0.344229106042985	0.743832690550335	49	0.097370534675464	12282	13878000	27
HT9310_2L	20220621 122240	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0744182608736446	0.249648547205288	962	2716	0.115924953199137	0.653758594069368	0.49901003237057	0.560655412223423	254	0.0989486525225146	9584	13336000	28
HT9310_2L	20220621 122310	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.164358185145538	0.10520630785104	110	7990	0.044418498842133	0.18430659366757	0.0241662791722047	0.403736888031563	376	0.088198101758997	9352	12968000	29
HT9310_2L	20220621 122514	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0897913304221583	0.797483216660476	116	1765	0.381631817632879	0.910223300746002	0.0351060451012745	0.761781303681346	158	0.0812990060441727	10854	12786000	30
HT9310_2L	20220621 122755	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0440206933987793	0.707750879300147	48	2191	0.0351796870290127	0.0505930835175968	0.465931424822775	0.185271872200974	275	0.0952923066367134	10106	13894000	31
HT9310_2L	20220621 122850	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.202294567827485	0.49938681673666	745	6753	0.752675909631362	0.820991778343596	0.21283282286	0.161259703325777	145	0.0931436466298301	9988	13412000	32
HT9310_2L	20220621 123306	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0272890741056869	0.639711559616463	621	3849	0.526688563674873	0.612130590533035	0.241666494203833	0.482485989614111	640	0.114932699597242	8650	13310000	33
HT9310_2L	20220621 123547	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0334516064271059	0.439785189565119	848	3656	0.638678590480082	0.328670708957952	0.316237329969496	0.478020783721083	820	0.0856737281299962	10170	13950000	34
HT9310_2L	20220621 123807	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0612199775463725	0.729033294303268	785	5196	0.385785603363229	0.663996042237946	0.278413357985705	0.199236353546571	310	0.0850326346990494	10998	13842000	35
HT9310_2L	20220621 124019	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0264726450704757	0.400803224186902	330	4066	0.229883890844197	0.572437427696277	0.103612275295923	0.536684971280523	666	0.0986662557636887	9446	13714000	36
HT9310_2L	20220621 124109	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.158948959964347	0.417707498373896	589	4303	0.433829733247945	0.221255163660244	0.144402449929897	0.452223346769374	82	0.0921650016722817	11308	13892000	37
HT9310_2L	20220621 124535	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0254133707698981	0.721830575931433	850	3981	0.385999012529443	0.436414293078657	0.29763174949039	0.32690553884041	698	0.0988255529444579	9846	13794000	38
HT9310_2L	20220621 124744	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0306758834849566	0.471175767907774	426	4593	0.44124556929324	0.312344105683707	0.0533410373716069	0.341949236734911	557	0.088266239541452	11004	14076000	39
HT9310_2L	20220621 124929	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.028411407595604	0.353216278184581	775	3433	0.224632155264743	0.562509042014408	0.33183281155477	0.41827671974694	527	0.114079174258561	8724	13356000	40
HT9310_2L	20220621 125246	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0243670072761099	0.502356821730201	469	4463	0.446868405404328	0.625248167908814	0.0700145191208066	0.351329282859039	920	0.0914403996726547	10218	14262000	41
HT9310_2L	20220621 125654	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0286412725011138	0.665390690555975	648	3463	0.660297933379101	0.966106477284533	0.309775540860826	0.183304910325799	592	0.0826762780038725	11302	13898000	42
HT9310_2L	20220621 125746	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.172574342173004	0.473723568621154	561	4155	0.742829294807127	0.842836375952547	0.149359906321264	0.721780792949979	97	0.10175335443408	10168	13952000	43
HT9310_2L	20220621 125922	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0427540223940111	0.372610985140657	357	4377	0.408701976499276	0.675032108462737	0.0694311488099324	0.449534420088491	426	0.089423910586135	10978	14702000	44
HT9310_2L	20220621 130032	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0649273923953631	0.362332417091118	305	4380	0.462122630046247	0.765092438316509	0.0714650238125584	0.419486162360504	317	0.0939084928748347	9924	13476000	45
HT9310_2L	20220621 130153	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.056488095229007	0.417432672337744	415	4369	0.244936217899765	0.156612176182637	0.0688616457595654	0.243893124667655	328	0.0814763323927809	11534	13906000	46
HT9310_2L	20220621 130317	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0381728729752545	0.278570416977849	379	4312	0.370971690293781	0.793298531313568	0.0680126814373315	0.58388710625784	539	0.100479520890837	10124	14116000	47
HT9310_2L	20220621 130537	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.042584178497325	0.578201977435309	202	4354	0.431029211362155	0.595316232230523	0.105040473134075	0.425542978074821	466	0.110673779364821	8950	13610000	48
HT9310_2L	20220621 130825	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0402867815702093	0.54162494217001	316	4360	0.413494605039106	0.574016217347388	0.0666945838378862	0.401173051046437	725	0.0899601218446757	9752	13408000	49
HT9310_2L	20220621 130934	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0405719931897149	0.191091102209459	120	4414	0.846464214664663	0.797993966132161	0.0694038983583925	0.464357217135935	614	0.0710748157088038	12366	13794000	50
HT9310_2L	20220621 131119	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0436413715785097	0.357513061970248	242	6209	0.282024875563763	0.546919711985658	0.194117192120334	0.51015787893811	649	0.0958928477625506	9848	13552000	51
HT9310_2L	20220621 131253	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.198527593332883	0.693347772958293	941	4688	0.843538684172505	0.793912594244969	0.450796867806241	0.780199222758273	146	0.100787691833744	9684	13236000	52
HT9310_2L	20220621 131332	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0509095113430172	0.171049516165606	338	1242	0.529598697895925	0.835623669722411	0.128890250575738	0.285043115675519	145	0.0961336565388086	11042	13918000	53
HT9310_2L	20220621 131600	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0337876386306807	0.463637734386488	914	7710	0.810462318507121	0.399034333756529	0.339531039509214	0.508795822016965	755	0.0980253187000382	9800	14680000	54
HT9310_2L	20220621 131657	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.231857669467777	0.475155539551959	364	6813	0.780653094571908	0.96774361653531	0.468668560701101	0.650281879539858	171	0.0756042843206231	11230	13370000	55
HT9310_2L	20220621 131731	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.183823552294876	0.311857002823893	771	5728	0.512940632128781	0.747088162452541	0.338418285405349	0.338601013272232	72	0.102872101816157	11520	14640000	56
HT9310_2L	20220621 131926	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.10769783397438	0.678210931793041	156	6534	0.311866892870325	0.725039066820084	0.0106485557704489	0.694944720829255	246	0.109643555402844	9422	14098000	57
HT9310_2L	20220621 132127	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0558050913186185	0.470811978618358	135	761	0.942099038792532	0.944214274866651	0.150213667724866	0.365653163585835	331	0.0680446309119979	9556	13604000	58
HT9310_2L	20220621 132250	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.245697264970113	0.73984530739598	238	1407	0.651948066763468	0.828009431687635	0.162643558229131	0.15066749639553	43	0.111565872895994	9000	12600000	59
HT9310_2L	20220621 132334	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.134559235837199	0.185028251138516	423	7208	0.982525876707197	0.848317354800431	0.299211916298063	0.77032921063581	394	0.0841409968384132	10746	13734000	60
HT9310_2L	20220621 132711	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0400321991343424	0.628376871862286	630	4601	0.810730631479323	0.770502583995191	0.0528650092508364	0.395687720202096	573	0.107307432997803	9138	14022000	61
HT9310_2L	20220621 133025	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.025433400994502	0.598069561404479	490	4687	0.131994073812026	0.0514616322242329	0.467649889424446	0.340390657171351	591	0.0942944475837057	10362	14238000	62
HT9310_2L	20220621 133132	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.015517496179454	0.110367455027136	240	2790	0.0108295274758758	0.50915551177585	0.0735566377382772	0.347947265246091	714	0.0850813037793305	11794	14126000	63
HT9310_2L	20220621 133212	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.237523637770899	0.454492380259326	385	5465	0.730296614453443	0.925060984309535	0.35196578297267	0.520514317568578	51	0.104808847488559	11452	13508000	64
HT9310_2L	20220621 133259	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.171675804575626	0.478647643864248	807	4581	0.613057931364351	0.966619804048347	0.378373064459576	0.412449769910541	67	0.108736896752401	9754	13166000	65
HT9310_2L	20220621 133443	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.125346788167413	0.682687509798747	461	2237	0.316333598352796	0.66242700568941	0.158391933819333	0.364447142313537	119	0.0956567063402514	10106	13894000	66
HT9310_2L	20220621 133558	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.100741503670048	0.507569122500182	935	2900	0.645807004657472	0.557461212098403	0.32860662816616	0.762448778680991	199	0.0837851941040494	10932	14628000	67
HT9310_2L	20220621 133652	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0879447254080511	0.424935900994646	606	5319	0.534029223242262	0.460733618221385	0.177633542827147	0.276965946573508	139	0.111250759052879	9682	14318000	68
HT9310_2L	20220621 133733	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.240125270124897	0.384119284645119	908	374	0.765317206183397	0.145267245359044	0.105101744751986	0.513064725270518	58	0.0451871158618549	10196	12724000	69
HT9310_2L	20220621 133901	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.202431247848142	0.64013994759284	17	4734	0.579817981331227	0.988885482406705	0.49754159524905	0.215900225682487	117	0.078421149743925	10958	13282000	70
HT9310_2L	20220621 134000	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.175707960087098	0.598536922856886	528	779	0.615867443528199	0.89219534109382	0.455976920310194	0.115457870149612	38	0.0744753938625043	12238	14042000	71
HT9310_2L	20220621 134312	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0624845917780139	0.720449424577295	855	5681	0.336585513929604	0.872124208751032	0.251295240923983	0.764633364513004	539	0.0821095245937025	10414	14066000	72
HT9310_2L	20220621 134447	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.124595080245733	0.656578520155605	616	4781	0.729195240725023	0.219667494545663	0.299756748798715	0.108722404157952	142	0.105490268155451	9856	13064000	73
HT9310_2L	20220621 134632	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0559339727150463	0.515046767540206	734	4903	0.467111874311022	0.25992448652395	0.376371884525137	0.257536743469327	393	0.0858304382997777	10838	13642000	74
HT9310_2L	20220621 134742	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.23070097616436	0.590492373325257	863	1359	0.0236726377991494	0.251296185470349	0.0624815322177112	0.399415289265453	75	0.111129292147823	8566	12674000	75
HT9310_2L	20220621 134811	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.234370492579527	0.176192102944641	970	3414	0.817650857117111	0.366676473668604	0.289310031238759	0.164936061123223	58	0.0909063433215969	11724	13836000	76
HT9310_2L	20220621 134840	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.211538383739348	0.231530537244165	874	5792	0.430161640772382	0.267980596008925	0.370770139663231	0.31986740749178	100	0.0895387245808105	11538	13542000	77
HT9310_2L	20220621 134920	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.144409609378129	0.295449007115397	184	1919	0.324575068572103	0.236912447512257	0.11171182519085	0.208137588194408	76	0.109442933410259	9384	12456000	78
HT9310_2L	20220621 135015	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0959223176626675	0.512148968351027	937	5589	0.828061513531636	0.200873054730184	0.388012943777503	0.624807217915682	106	0.0843666963615264	11870	14410000	79
HT9310_2L	20220621 135109	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.212666988868043	0.55135439789698	268	7056	0.42253369710051	0.773333851660029	0.0902495626745513	0.28704969387555	102	0.129957228954387	7990	12890000	80
HT9310_2L	20220621 135339	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0793011817905679	0.780644948796183	871	4936	0.436888537636292	0.776709018343654	0.085033164708917	0.306923203129601	358	0.109023131991609	8586	13014000	81
HT9310_2L	20220621 135440	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0987118924143538	0.512880227147738	647	2810	0.67293097197612	0.729022021962513	0.352359107293505	0.768259488364744	95	0.0944354835701056	11146	14534000	82
HT9310_2L	20220621 135520	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.184186679884635	0.322788522008193	748	4962	0.665823322119011	0.517914152774891	0.302340783548552	0.202657572969206	125	0.106061206068965	10244	14236000	83
HT9310_2L	20220621 135658	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0430265330135898	0.364084805399807	845	7359	0.308963069383841	0.850482331716853	0.0616898342396524	0.623071794143445	589	0.0968995166889526	10196	13684000	84
HT9310_2L	20220621 135825	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0421530156046955	0.373113035774227	67	2479	0.434602586728639	0.224971858962681	0.0648191680577077	0.368854013831725	343	0.087553654556817	10498	13502000	85
HT9310_2L	20220621 135939	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.117260868285671	0.447623019654211	917	4785	0.331855279450379	0.664172889896021	0.288085980727603	0.615171282968298	244	0.095839986505376	10560	13680000	86
HT9310_2L	20220621 140213	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0340191385159642	0.44908657669602	291	3055	0.564132061907495	0.931877444841932	0.427902486502265	0.149419713965501	722	0.0938355051812181	9562	13838000	87
