Feature	Gain	Cover	Frequency
Visa_mlimitecompra_lag1	0.00225994029296566	0.00300036200125465	0.00359636688192366
Visa_cconsumos	0.002250338294428	0.00363362173738505	0.00464640100803276
Visa_mlimitecompra	0.00223510886749428	0.00231634390395412	0.00373637143207154
mtransferencias_recibidas_delta1	0.00219600758884119	0.00317480808869476	0.00474265413625943
mcomisiones_otras_lag1	0.00219465405677537	0.00139637487738915	0.00406888223867276
mpayroll_lag1	0.00213438028043538	0.00535740457530301	0.00388512626660366
cmobile_app_trx_lag1	0.00212308110774719	0.00391860718674538	0.00468140214556973
Visa_mconsumosdolares_lag1	0.00211841374989265	0.00334282032891014	0.00475140442064367
mtransferencias_emitidas_delta1	0.00207913202636612	0.00292416940737985	0.00388512626660366
ccomisiones_otras_lag1	0.00207182197501946	0.0043251368975495	0.00434014105458427
mtarjeta_visa_debitos_automaticos	0.00205112209722151	0.00256728719420945	0.00411263366059397
Master_mlimitecompra	0.00203285404540737	0.00225938310628075	0.003500113753697
mpayroll_delta1	0.00198473772387735	0.00918386571610263	0.00462015015488003
ccallcenter_trx	0.00198053704124905	0.0064963009579299	0.00253758247143032
Visa_msaldopesos	0.00197895533381283	0.00285741362917076	0.00443639418281094
Visa_msaldopesos_lag1	0.00197588328200559	0.00311471166039955	0.00351761432246548
mcomisiones_lag1	0.00195257782408982	0.00139249437432556	0.00362261773507639
mtarjeta_visa_debitos_automaticos_delta1	0.00194249616504375	0.00426415648950549	0.00363136801946063
cproductos_lag1	0.00190268248349369	0.00276559221809325	0.00405138166990427
Visa_msaldopesos_delta1	0.00189732453846556	0.0028403948898129	0.00361386745069215
mtransferencias_emitidas_lag1	0.00185379326621038	0.00319266454100267	0.00445389475157943
tcallcenter	0.00182553562910429	0.000699923901474277	0.000962531282266674
Master_mlimitecompra_lag1	0.00182403442095353	0.00307027105745492	0.00326385607532245
Visa_msaldototal_lag1	0.00182097588330928	0.00146384905698596	0.00317635323148002
mcomisiones_otras_delta1	0.00180447259045479	0.0023296399691125	0.00367511944138185
mautoservicio	0.00178153743815736	0.00482963068506167	0.0039551285416776
mcomisiones_delta1	0.00177534034931879	0.00278865602545641	0.00371887086330306
mpagomiscuentas	0.00175222192932203	0.00350320660373768	0.00318510351586427
ccallcenter_trx_delta1	0.00174658455453111	0.0026744823796388	0.00122503981379395
ctransferencias_recibidas_lag1	0.00173137722204126	0.00311461552060047	0.00392012740414063
ccaja_ahorro_delta1	0.00173134450537202	0.00526677796785785	0.000551267916207277
mtarjeta_visa_consumo_lag1	0.00171475146059554	0.00400179374000238	0.00291384469995275
Visa_mconsumosdolares	0.00169091277578918	0.00243432853754562	0.00336885948793336
ctransferencias_recibidas	0.00167080765139133	0.00267597987401927	0.00327260635970669
Visa_msaldototal_delta1	0.00164926119142239	0.00267654673821371	0.00357886631315518
internet	0.00152883998376498	0.0039098877750074	0.00219632138044486
Visa_cconsumos_delta1	0.00146503091179304	0.00290073178269735	0.00301884811256366
ctarjeta_visa_trx_lag1	0.00144439257527756	0.00518523845125459	0.00323760522216972
mtarjeta_master_consumo	0.0014257450561953	0.00135405633224441	0.00115503753872001
Visa_mconsumosdolares_delta1	0.0013854622992366	0.00190200860823331	0.00273008872788366
Master_mpagominimo_lag1	0.00136996532886743	0.00199741120764478	0.0020388162615285
Master_mpagospesos_lag1	0.00133582956104387	0.00325548250056165	0.00289634413118426
mautoservicio_lag1	0.00133121692117389	0.00251167496246481	0.00328135664409093
mpagomiscuentas_lag1	0.00131192087438076	0.00387392780722075	0.00278259043418911
ctarjeta_visa_debitos_automaticos_lag1	0.00129736072369355	0.00312077959325729	0.00231882536182426
mautoservicio_delta1	0.00123153564706883	0.00540557460448409	0.00295759612187396
cmobile_app_trx_delta1	0.00122101567090487	0.00223734438089345	0.00288759384680002
Master_fultimo_cierre_delta1	0.00120473599768285	0.0017893375208239	0.00231882536182426
Master_msaldopesos	0.00119940931394113	0.00293734800244055	0.00196881398645456
Visa_fultimo_cierre_delta1	0.00119751621085409	0.00172039868629914	0.00215256995852365
ctarjeta_debito	0.00118940835521527	0.00154626472711336	0.00236257678374547
ccaja_seguridad	0.0011691662327118	0.00322110649926526	0.000656271328818187
mtarjeta_visa_consumo_delta1	0.00115750468160128	0.0033493839226634	0.00289634413118426
ctransferencias_emitidas	0.0011272833665625	0.00487611915012725	0.00266883673719396
mcuenta_debitos_automaticos_lag1	0.00112631674576222	0.002075475957224	0.00252008190266184
mcomisiones_mantenimiento_delta1	0.00111255735600215	0.00698164888425658	0.00161005232670062
ctarjeta_debito_lag1	0.00108142436165069	0.00178868257323812	0.00206506711468123
Master_mpagominimo	0.00105457333969725	0.0039813853246318	0.00231007507744002
mdescubierto_preacordado_lag1	0.00105021529041273	0.00106951950970391	0.00112878668556728
ctarjeta_debito_trx	0.00104056052062041	0.00144502015789945	0.00263383559965699
Master_msaldototal	0.00101118029216733	0.00214972480845699	0.00238007735251396
ccomisiones_otras_delta1	0.000993286719246413	0.00113044797309988	0.00183755972069092
ctarjeta_debito_trx_lag1	0.000992125127540236	0.00416378914800342	0.00284384242487881
Master_status_lag1	0.000988978848015065	0.00253667637425436	0.000428763934827882
cplazo_fijo	0.00097313415079867	0.00268583032867688	0.000385012512906669
Master_mpagospesos	0.000962776957755828	0.00344982246746439	0.00299259725941093
ccaja_seguridad_lag1	0.000953009434615228	0.000539219053266206	0.000288759384680002
tcuentas_lag1	0.000914969849966158	0.00504619298672059	0.000577518769360004
ctarjeta_visa_trx_delta1	0.000900090256644932	0.00239443842387815	0.00202131569276001
ctarjeta_debito_trx_delta1	0.0008747043930238	0.00320008234415992	0.00218757109606062
ctransferencias_emitidas_lag1	0.000869977651993591	0.00324251529029462	0.00186381057384365
cpayroll_trx_lag1	0.00083392030165373	0.000739799053241653	0.000595019338128489
Master_msaldopesos_lag1	0.000805046243911459	0.00129837734740703	0.00134754379517334
internet_lag1	0.000799665795678963	0.00348055405680796	0.00171505573931153
ctransferencias_emitidas_delta1	0.00079548417769475	0.00320698492085999	0.00173255630808001
Master_mpagospesos_delta1	0.000778601736045017	0.00440779034679689	0.00195131341768608
Master_mconsumospesos	0.000760368623844625	0.00156965692900172	0.00196006370207032
ccaja_ahorro_lag1	0.00074680629978222	0.0012251079251727	0.0011112861167988
ccajas_consultas_delta1	0.000737640989323853	0.00404751630923838	0.000708773035123642
ctarjeta_visa_debitos_automaticos	0.000720079503448172	0.00125603869960679	0.0016275528954691
mextraccion_autoservicio_lag1	0.000716088349459101	0.00145413540780462	0.00190756199576486
mextraccion_autoservicio_delta1	0.000710196359835248	0.00242191092774216	0.0018113088675382
thomebanking_lag1	0.000709721953571283	0.000646607362298344	0.00113753696995152
ctransferencias_recibidas_delta1	0.000709264387734275	0.00183410697865988	0.00188131114261214
mtarjeta_master_consumo_lag1	0.000703095666085335	0.00234150544643855	0.000953780997882431
Visa_mpagado	0.000701748894113511	0.00304201792604433	0.0018113088675382
ccomisiones_mantenimiento_lag1	0.000680189535376935	0.00151277531430732	0.00118128839187274
Master_msaldototal_lag1	0.000673393777519698	0.00131798687404014	0.00166255403300607
ccuenta_debitos_automaticos	0.000668530819555337	0.00210261078251198	0.00154005005162668
mprestamos_prendarios	0.000667205183930723	0.00627966967807515	0.000665021613202429
mextraccion_autoservicio	0.000663534086969144	0.0019650407915106	0.00154880033601092
mcuenta_debitos_automaticos_delta1	0.000662200139577396	0.00324281383774732	0.00154880033601092
ccuenta_debitos_automaticos_lag1	0.000656973036636021	0.00291213758441581	0.00130379237325213
Master_mpagominimo_delta1	0.000604788056509163	0.00214036694558718	0.00126879123571516
Visa_mpagado_delta1	0.000597896304400429	0.0015790418000194	0.00104128384172486
Master_mconsumospesos_lag1	0.000596219903343095	0.00268568799880673	0.00155755062039516
matm_lag1	0.00057960797870984	0.00206157320619862	0.00163630317985335
cpagomiscuentas_lag1	0.000571351611668385	0.00123277647443004	0.00118128839187274
mpagomiscuentas_delta1	0.000570513897677303	0.00140192205939583	0.00148754834532122
Master_cconsumos	0.000563574694119405	0.00179619973875755	0.00116378782310425
cprestamos_personales_lag1	0.000560863370716494	0.00152261318562332	0.000752524457044854
Visa_status_lag1	0.000549928549270169	0.000659741838935683	0.000218757109606062
Master_msaldopesos_delta1	0.000543425598074998	0.00299964613188079	0.00107628497926183
ctarjeta_visa_debitos_automaticos_delta1	0.000543004761035624	0.00196012093512029	0.000813776447734551
cprestamos_personales_delta1	0.000539242712384935	0.00212872029564101	0.000358761659753942
ccajas_trx_delta1	0.000529769635115887	0.0018309494039179	0.000656271328818187
Master_mconsumospesos_delta1	0.000523630265798511	0.00163311909426948	0.0012775415200994
mplazo_fijo_dolares_delta1	0.000521969241006366	0.00396042293531917	0.000612519906896974
Master_mfinanciacion_limite_delta1	0.000511300643224236	0.00434793714528788	0.000848777585271521
Master_cconsumos_lag1	0.000508843529821982	0.000985679006321134	0.0011112861167988
mplazo_fijo_dolares	0.000497737024495326	0.00333537820307426	0.000490015925517579
Visa_mpagosdolares	0.000472567762115955	0.00103356813541885	0.00103253355734061
ccajas_otras_delta1	0.000466868836403438	0.00109920437986223	0.000192506256453335
Visa_msaldodolares_lag1	0.000455602195217778	0.00192430513866842	0.00150504891408971
tcallcenter_lag1	0.000450530889616225	0.00115643257354503	0.000621270191281217
ccallcenter_trx_lag1	0.000449109755185744	0.00368668998574706	0.000936280429113946
matm	0.00042412215722967	0.000991446857172321	0.00113753696995152
Visa_mfinanciacion_limite_delta1	0.000421655041934856	0.00111326641757788	0.000726273603892127
cpagomiscuentas	0.000413669551573226	0.00156124158911031	0.00124254038256243
cextraccion_autoservicio	0.000402953514614309	0.00140058461898255	0.000927530144729704
matm_delta1	0.000393282944361812	0.000950975838142625	0.00117253810748849
mcaja_ahorro_adicional_lag1	0.00039271791044164	0.00518972464272517	0.000813776447734551
cextraccion_autoservicio_lag1	0.000382224094712082	0.00226902570561855	0.000962531282266674
Visa_Fvencimiento_delta1	0.000375989179992011	0.000220820765337252	0.000752524457044854
thomebanking_delta1	0.00036651736550133	0.00110909235436163	0.000770025025813339
tpaquete7	0.000356907695788997	0.00161160833213638	0.000262508531527275
mttarjeta_master_debitos_automaticos_lag1	0.000345065873711988	0.00132176456199536	0.000691272466355157
Master_msaldototal_delta1	0.000343111227318117	0.00111250405122218	0.000857527869655764
Visa_mpagosdolares_lag1	0.000341499607816386	0.000709578163421392	0.000857527869655764
Visa_msaldodolares_delta1	0.000341170827704374	0.00248156678562528	0.000883778722808491
Visa_mlimitecompra_delta1	0.000335630029542125	0.000478358186967587	0.000621270191281217
tmobile_app	0.000334961377001203	0.00025428478127697	0.000770025025813339
mttarjeta_master_debitos_automaticos	0.000316990335056623	0.00260817085477105	0.000770025025813339
matm_other_lag1	0.00031432099361053	0.00116676372719806	0.000717523319507884
cseguro_accidentes_personales_lag1	0.000313896777413367	0.000382291739557975	0.000516266778670307
Visa_mpagado_lag1	0.000312815981783968	0.00116071666427276	0.000717523319507884
mplazo_fijo_dolares_lag1	0.000311454193517031	0.00292538162819847	0.000577518769360004
catm_trx_lag1	0.000310290517713636	0.00236419980996085	0.00101503298857213
cpagomiscuentas_delta1	0.000300358860852189	0.00153939560368735	0.000735023888276369
Master_Finiciomora	0.000299819033858119	0.00120968397090977	0.000262508531527275
ctarjeta_master_trx	0.00029033822040271	0.00305992118224484	0.000936280429113946
catm_trx	0.00028660474803892	0.00206556834043525	0.000743774172660612
Master_cconsumos_delta1	0.000276628497831821	0.000567006447581482	0.000516266778670307
Master_fechaalta_delta1	0.00027328385966777	0.000150588992461044	0.000603769622512732
Visa_mconsumototal	0.000272303638883534	0.000204167403252518	0.000656271328818187
Master_Fvencimiento_delta1	0.000271135416054637	0.000206594837269771	0.000577518769360004
Master_mlimitecompra_delta1	0.00025937332636385	0.00159237116499646	0.000577518769360004
mforex_sell	0.000259032982596012	0.000954529557962554	0.000595019338128489
Visa_mconsumototal_lag1	0.000255973406077709	0.000419769150925213	0.000551267916207277
minversion1_pesos	0.000255079597714406	0.00311282546352734	0.00028000910029576
Visa_fechaalta_delta1	0.000253067571134045	0.000422172799357697	0.000498766209901822
ccajas_extracciones	0.000244023376454998	0.00222644352412135	0.000621270191281217
mtarjeta_master_consumo_delta1	0.000238398606451701	0.0017315750722161	0.000560018200591519
cextraccion_autoservicio_delta1	0.000237063329803882	0.000758937932207094	0.000638770760049702
Visa_msaldodolares	0.000236755536037771	0.000550480606922188	0.000560018200591519
cseguro_accidentes_personales	0.000236445932298057	0.000385215064653823	0.000437514219212124
mforex_sell_lag1	0.000234800861426275	0.000299454911124779	0.000516266778670307
ccuenta_debitos_automaticos_delta1	0.000228439174520086	0.00212218440058485	0.000420013650443639
ctarjeta_master	0.000224765758292351	0.00066360960520226	0.000253758247143032
tmobile_app_lag1	0.000221573188463252	0.000137202925719	0.000542517631823034
ctarjeta_visa_delta1	0.000207043047321347	0.00240111127786596	0.00031501023783273
Visa_mconsumototal_delta1	0.000205466170497191	0.000285172664930779	0.000437514219212124
matm_other_delta1	0.000198481063395495	0.0010336230724469	0.000533767347438792
mforex_sell_delta1	0.000195121046723001	0.00109605624262647	0.000446264503596367
ctarjeta_master_trx_lag1	0.000193879817946002	0.000688977775363413	0.000393762797290912
Visa_delinquency	0.000191385987316911	0.000120902434293473	8.75028438424249e-05
mttarjeta_master_debitos_automaticos_delta1	0.000190865231113974	0.002235872360107	0.000525017063054549
catm_trx_delta1	0.000183715344717363	0.000726142367927088	0.000437514219212124
mcaja_ahorro_adicional	0.000179807750488411	0.00186042687912258	0.0003500113753697
minversion2	0.000179692405117831	0.00337910554538658	0.000306259953448487
tpaquete9	0.000169003587583081	0.000628611649227997	0.00024500796275879
Master_delinquency	0.000165564057453551	0.000150481343508039	9.62531282266674e-05
ccajas_trx_lag1	0.000163627699592003	0.00109335519765667	0.00106753469487758
matm_other	0.000159700704513277	0.000711681269481161	0.000437514219212124
ccajas_trx	0.000158741854879922	0.000334189384201952	0.000358761659753942
ctarjeta_debito_delta1	0.000154750479947801	0.00291706603430771	0.000288759384680002
cprestamos_hipotecarios	0.00015336793631644	0.00103446523560312	7.87525594581824e-05
mcheques_depositados_delta1	0.000152701972045041	0.0038247935411242	0.000411263366059397
mprestamos_hipotecarios_lag1	0.000151001309040246	0.0026196609034962	0.000218757109606062
tmobile_app_delta1	0.000149480764725523	0.000453118152053417	0.000358761659753942
active_quarter_lag1	0.000146169627156235	0.000174339896313265	0.000306259953448487
minversion2_lag1	0.000145906957113081	0.00266685664443405	0.000297509669064245
ccajas_otras	0.000140969905814535	0.00124651617910822	0.000201256540837577
tcallcenter_delta1	0.000139444612623949	0.000429469602943397	0.000271258815911517
Visa_status_delta1	0.000135417778429501	0.000435274052904051	0.000288759384680002
Visa_mpagosdolares_delta1	0.000134221013311767	0.000659088195720682	0.000560018200591519
cseguro_vida_lag1	0.000131913763911793	0.00249315719417262	0.000402513081675154
cpayroll_trx_delta1	0.000130504890210197	0.000162048273381383	0.000341261090985457
Master_mconsumosdolares_lag1	0.0001303197830496	0.000374873782945337	0.000332510806601215
catm_trx_other	0.000124741897574872	0.00131432312670873	0.000271258815911517
Master_mconsumosdolares	0.00012359303135724	0.000244508292115217	0.000271258815911517
Master_status_delta1	0.000122554457751496	0.000360632816250066	0.000306259953448487
mcheques_emitidos_delta1	0.000121239206201459	0.00193255344237259	0.000262508531527275
cforex_buy_delta1	0.000117460783627628	0.00136972036745813	0.000122503981379395
internet_delta1	0.000115265854576193	0.000199825383116716	0.000271258815911517
Master_mconsumosdolares_delta1	0.000113436118075252	0.000368395587114167	0.00024500796275879
cseguro_vivienda_lag1	0.000109754218273893	0.000300431271015715	0.000201256540837577
cseguro_vivienda	0.000105559625026784	0.000320611805138668	0.000218757109606062
cliente_edad_delta1	0.000105156437803218	0.000237577786534965	0.000201256540837577
Master_msaldodolares_lag1	0.000104659948069893	0.000718429930429466	0.000201256540837577
catm_trx_other_lag1	0.00010122807607945	0.000904471874083104	0.00028000910029576
ctarjeta_master_trx_delta1	9.93425967286757e-05	0.00112881436379239	0.000297509669064245
mcaja_ahorro_adicional_delta1	9.5957956798434e-05	0.0017634366302916	0.000227507393990305
Visa_delinquency_lag1	9.34845030941086e-05	5.6328331301584e-05	7.00022750739399e-05
minversion1_pesos_delta1	9.07070038217614e-05	0.000235824328571306	0.000148754834532122
Master_mpagado_delta1	9.00749616574777e-05	0.000614716033878039	0.000183755972069092
ctarjeta_master_debitos_automaticos_lag1	8.97580926467496e-05	0.000278845699382127	0.000192506256453335
ccajas_consultas	8.96125423121204e-05	0.000499812784429557	0.000166255403300607
ccajas_depositos_lag1	8.94714454582245e-05	0.000637444464495948	0.000148754834532122
Master_mconsumototal_lag1	8.72649670839629e-05	0.000310149140220166	0.000148754834532122
Master_delinquency_lag1	8.47610393096809e-05	0.000556069298610676	0.00014000455014788
mcheques_depositados	8.20517761566636e-05	0.000792257623356646	0.000227507393990305
Master_msaldodolares	7.91893682875981e-05	0.0027768956650695	0.000262508531527275
ccajas_extracciones_lag1	7.54553494847195e-05	0.000868477302107004	0.000288759384680002
Master_mpagado_lag1	7.51838667807976e-05	0.000374917978096392	0.00017500568768485
ccajas_extracciones_delta1	7.49147554514367e-05	0.000791968436682466	0.000192506256453335
tpaquete9_lag1	7.27670874543917e-05	0.000588234928532758	0.000157505118916365
mprestamos_hipotecarios_delta1	7.27657505368755e-05	1.91060395129203e-05	0.00010500341261091
ctarjeta_master_debitos_automaticos	7.14389692439208e-05	0.000163925186202765	0.000157505118916365
Master_mconsumototal	7.08609378296148e-05	0.000127978262123896	0.00017500568768485
cseguro_vida	6.85541908059007e-05	0.000199138440083038	0.000148754834532122
catm_trx_other_delta1	6.82611505123109e-05	0.000162419865597635	0.000201256540837577
ctarjeta_master_lag1	6.81284045546669e-05	0.00031297003384612	9.62531282266674e-05
ccheques_depositados_delta1	6.75816522899572e-05	0.00119670586531037	0.000122503981379395
mprestamos_prendarios_lag1	6.70906355897445e-05	0.000885013270821747	8.75028438424249e-05
Master_mpagosdolares_lag1	6.45304321098078e-05	0.000213532094886989	0.000227507393990305
mprestamos_hipotecarios	6.37906837721286e-05	0.000462602538888664	3.500113753697e-05
mtarjeta_visa_descuentos_delta1	6.34082465696185e-05	0.000698386125055091	0.000166255403300607
cforex_sell_lag1	6.12834547559798e-05	0.00130951912913455	0.000157505118916365
Master_mpagado	6.07475773565143e-05	0.000138713233624162	0.000122503981379395
cforex_lag1	6.05155370937586e-05	0.000275077602388502	0.000157505118916365
active_quarter	5.89986318187521e-05	5.27817471570855e-05	0.00014000455014788
ccajas_consultas_lag1	5.6727352847727e-05	0.000385433815306008	0.00017500568768485
Master_mpagosdolares	5.63589596133038e-05	4.83967595133132e-05	0.000166255403300607
mtarjeta_visa_descuentos_lag1	4.84131684956484e-05	0.000374190446113221	0.000131254265763637
Master_mpagosdolares_delta1	4.56926666794628e-05	4.30332636032061e-05	0.000131254265763637
minversion1_pesos_lag1	4.36629182984624e-05	0.00120036608316791	0.000122503981379395
ccajas_depositos	4.19325233186616e-05	0.000449306627185665	0.00010500341261091
cforex_buy	4.19179336722275e-05	0.000416752755137993	4.37514219212124e-05
Master_mconsumototal_delta1	4.11764646577463e-05	0.000307504490104583	0.00014000455014788
mforex_buy_delta1	4.04437103172142e-05	0.00119807906082849	9.62531282266674e-05
ccheques_depositados_lag1	4.00666663632251e-05	0.000393990257424478	4.37514219212124e-05
tpaquete7_lag1	3.95966813662214e-05	0.00110670044526615	0.000288759384680002
ctarjeta_visa_descuentos_delta1	3.95085862306744e-05	0.000898435859945566	0.000113753696995152
ctarjeta_visa_lag1	3.89683907410167e-05	0.00122270995458948	0.00014000455014788
mcheques_emitidos_rechazados_lag1	3.89423539794079e-05	0.000165590944413549	4.37514219212124e-05
ccheques_emitidos	3.86489851220539e-05	0.000927624532114529	9.62531282266674e-05
active_quarter_delta1	3.7735063607673e-05	5.18888669959205e-05	4.37514219212124e-05
cforex	3.6476371098e-05	2.02033222477163e-05	7.00022750739399e-05
mprestamos_prendarios_delta1	3.58902898677448e-05	0.00172912830282026	0.000157505118916365
cforex_sell	3.27725344906204e-05	0.000265802298516148	7.00022750739399e-05
ccheques_emitidos_lag1	3.24815108610708e-05	0.000426410623286671	5.25017063054549e-05
